"tick","Count 1 Producers","Count 2 Internationals","Count 3 Wholesalers","Count 4 Retailers","Count 5 Consumers"
579.0,6.0,4.0,7.0,6.0,23.0
580.0,6.0,4.0,7.0,6.0,23.0
581.0,6.0,4.0,7.0,6.0,23.0
582.0,6.0,4.0,7.0,6.0,23.0
583.0,6.0,3.0,7.0,6.0,23.0
584.0,6.0,3.0,7.0,6.0,23.0
585.0,6.0,3.0,7.0,6.0,24.0
586.0,6.0,3.0,7.0,6.0,24.0
587.0,6.0,3.0,7.0,6.0,25.0
588.0,6.0,3.0,7.0,6.0,25.0
589.0,6.0,3.0,7.0,6.0,25.0
590.0,6.0,3.0,7.0,6.0,25.0
591.0,6.0,3.0,7.0,6.0,25.0
592.0,6.0,3.0,7.0,6.0,25.0
593.0,6.0,3.0,7.0,6.0,25.0
594.0,6.0,3.0,7.0,6.0,25.0
595.0,6.0,3.0,7.0,6.0,25.0
596.0,6.0,3.0,7.0,6.0,25.0
597.0,6.0,3.0,7.0,6.0,25.0
598.0,6.0,3.0,7.0,6.0,24.0
599.0,6.0,3.0,7.0,6.0,24.0
600.0,6.0,3.0,7.0,6.0,24.0
601.0,6.0,3.0,7.0,6.0,24.0
602.0,6.0,3.0,7.0,6.0,24.0
603.0,6.0,3.0,8.0,6.0,24.0
604.0,6.0,3.0,8.0,6.0,24.0
605.0,6.0,3.0,8.0,6.0,24.0
606.0,6.0,3.0,8.0,6.0,24.0
607.0,6.0,3.0,8.0,6.0,24.0
608.0,6.0,3.0,8.0,6.0,24.0
609.0,6.0,3.0,8.0,6.0,24.0
610.0,6.0,3.0,8.0,6.0,24.0
611.0,6.0,3.0,8.0,6.0,24.0
612.0,6.0,3.0,8.0,6.0,24.0
613.0,6.0,3.0,8.0,6.0,24.0
614.0,6.0,3.0,8.0,6.0,24.0
615.0,6.0,3.0,8.0,6.0,24.0
616.0,6.0,3.0,8.0,6.0,24.0
617.0,6.0,3.0,8.0,6.0,23.0
618.0,6.0,3.0,8.0,6.0,23.0
619.0,6.0,3.0,8.0,6.0,23.0
620.0,6.0,3.0,8.0,6.0,23.0
621.0,6.0,3.0,8.0,6.0,23.0
622.0,6.0,3.0,8.0,6.0,23.0
623.0,6.0,3.0,8.0,6.0,23.0
624.0,6.0,3.0,8.0,6.0,23.0
625.0,6.0,3.0,8.0,6.0,23.0
626.0,6.0,3.0,8.0,6.0,23.0
627.0,6.0,3.0,8.0,6.0,23.0
628.0,6.0,3.0,7.0,5.0,23.0
629.0,6.0,3.0,7.0,5.0,23.0
630.0,6.0,4.0,7.0,5.0,23.0
631.0,6.0,4.0,7.0,5.0,23.0
632.0,6.0,4.0,7.0,5.0,23.0
633.0,6.0,4.0,7.0,5.0,23.0
634.0,6.0,4.0,7.0,5.0,23.0
635.0,6.0,4.0,7.0,5.0,23.0
636.0,6.0,4.0,7.0,5.0,23.0
637.0,6.0,4.0,7.0,5.0,22.0
638.0,6.0,4.0,7.0,5.0,22.0
639.0,6.0,4.0,7.0,5.0,22.0
640.0,6.0,4.0,7.0,5.0,22.0
641.0,6.0,4.0,7.0,5.0,22.0
642.0,6.0,4.0,7.0,5.0,23.0
643.0,6.0,4.0,7.0,5.0,23.0
644.0,6.0,4.0,7.0,5.0,23.0
645.0,6.0,4.0,7.0,5.0,23.0
646.0,6.0,4.0,7.0,5.0,23.0
647.0,6.0,4.0,7.0,5.0,23.0
648.0,6.0,4.0,7.0,5.0,23.0
649.0,6.0,4.0,7.0,5.0,22.0
650.0,6.0,4.0,7.0,5.0,22.0
651.0,6.0,4.0,7.0,5.0,22.0
652.0,6.0,4.0,7.0,5.0,22.0
653.0,6.0,4.0,7.0,5.0,22.0
654.0,6.0,4.0,7.0,5.0,22.0
655.0,6.0,4.0,7.0,5.0,22.0
656.0,6.0,4.0,7.0,5.0,22.0
657.0,6.0,4.0,7.0,5.0,22.0
658.0,6.0,4.0,7.0,5.0,22.0
659.0,6.0,4.0,7.0,5.0,22.0
660.0,6.0,4.0,7.0,5.0,22.0
661.0,6.0,4.0,7.0,5.0,22.0
662.0,6.0,4.0,7.0,5.0,22.0
663.0,6.0,4.0,7.0,5.0,22.0
664.0,6.0,4.0,7.0,5.0,22.0
665.0,6.0,4.0,6.0,5.0,22.0
666.0,6.0,4.0,6.0,5.0,22.0
667.0,6.0,4.0,6.0,5.0,22.0
668.0,6.0,4.0,6.0,5.0,22.0
669.0,6.0,4.0,6.0,5.0,22.0
670.0,6.0,4.0,6.0,5.0,22.0
671.0,6.0,4.0,6.0,5.0,22.0
672.0,6.0,4.0,6.0,5.0,22.0
673.0,6.0,4.0,6.0,5.0,22.0
674.0,6.0,4.0,6.0,5.0,22.0
675.0,6.0,4.0,6.0,5.0,22.0
676.0,6.0,4.0,6.0,5.0,22.0
677.0,6.0,4.0,6.0,5.0,22.0
678.0,6.0,4.0,6.0,5.0,22.0
679.0,6.0,4.0,6.0,5.0,22.0
680.0,6.0,4.0,6.0,5.0,22.0
681.0,6.0,4.0,6.0,5.0,22.0
682.0,6.0,4.0,6.0,5.0,22.0
683.0,6.0,4.0,6.0,5.0,22.0
684.0,6.0,4.0,6.0,5.0,22.0
685.0,7.0,4.0,6.0,5.0,22.0
686.0,7.0,4.0,6.0,5.0,22.0
687.0,7.0,4.0,6.0,5.0,22.0
688.0,7.0,4.0,6.0,5.0,22.0
689.0,7.0,4.0,6.0,5.0,22.0
690.0,7.0,4.0,6.0,5.0,22.0
691.0,7.0,4.0,6.0,5.0,22.0
692.0,7.0,4.0,6.0,5.0,22.0
693.0,8.0,4.0,6.0,5.0,22.0
694.0,8.0,4.0,6.0,5.0,22.0
695.0,8.0,3.0,6.0,5.0,22.0
696.0,8.0,3.0,6.0,5.0,22.0
697.0,8.0,3.0,6.0,5.0,22.0
698.0,8.0,3.0,6.0,5.0,22.0
699.0,8.0,3.0,6.0,5.0,22.0
700.0,8.0,3.0,6.0,5.0,22.0
701.0,8.0,3.0,6.0,5.0,22.0
702.0,8.0,3.0,6.0,5.0,22.0
703.0,7.0,3.0,6.0,5.0,22.0
704.0,7.0,3.0,7.0,5.0,22.0
705.0,7.0,3.0,7.0,5.0,23.0
706.0,7.0,3.0,7.0,5.0,23.0
707.0,7.0,3.0,7.0,5.0,23.0
708.0,7.0,3.0,6.0,5.0,23.0
709.0,7.0,3.0,6.0,5.0,23.0
710.0,7.0,3.0,6.0,5.0,22.0
711.0,7.0,3.0,6.0,5.0,22.0
712.0,7.0,3.0,6.0,5.0,22.0
713.0,7.0,3.0,6.0,5.0,22.0
714.0,7.0,3.0,6.0,5.0,22.0
715.0,7.0,3.0,6.0,5.0,22.0
716.0,7.0,3.0,6.0,5.0,22.0
717.0,7.0,3.0,6.0,5.0,22.0
718.0,7.0,3.0,6.0,5.0,22.0
719.0,7.0,3.0,6.0,5.0,22.0
720.0,7.0,3.0,6.0,5.0,22.0
721.0,7.0,3.0,6.0,5.0,22.0
722.0,7.0,3.0,6.0,5.0,22.0
723.0,7.0,3.0,6.0,5.0,22.0
724.0,7.0,3.0,6.0,5.0,22.0
725.0,7.0,3.0,6.0,5.0,22.0
726.0,7.0,3.0,6.0,5.0,22.0
727.0,7.0,3.0,6.0,5.0,22.0
728.0,7.0,3.0,7.0,5.0,22.0
729.0,7.0,3.0,7.0,5.0,22.0
730.0,7.0,3.0,7.0,5.0,22.0
731.0,7.0,3.0,7.0,5.0,22.0
732.0,7.0,3.0,7.0,5.0,22.0
733.0,7.0,3.0,7.0,5.0,22.0
734.0,7.0,3.0,7.0,5.0,22.0
735.0,7.0,2.0,7.0,5.0,22.0
736.0,7.0,2.0,7.0,5.0,22.0
737.0,7.0,2.0,7.0,5.0,22.0
738.0,7.0,2.0,7.0,5.0,22.0
739.0,7.0,2.0,7.0,5.0,21.0
740.0,7.0,2.0,7.0,5.0,21.0
741.0,7.0,2.0,7.0,5.0,21.0
742.0,7.0,2.0,7.0,5.0,21.0
743.0,7.0,2.0,7.0,5.0,21.0
744.0,7.0,2.0,7.0,5.0,21.0
745.0,7.0,2.0,6.0,5.0,21.0
746.0,7.0,2.0,6.0,5.0,21.0
747.0,7.0,2.0,6.0,5.0,21.0
748.0,7.0,2.0,6.0,5.0,21.0
749.0,7.0,2.0,6.0,5.0,21.0
750.0,6.0,2.0,6.0,5.0,21.0
751.0,6.0,2.0,6.0,5.0,21.0
752.0,6.0,2.0,6.0,5.0,21.0
753.0,6.0,2.0,6.0,5.0,21.0
754.0,6.0,2.0,6.0,5.0,21.0
755.0,6.0,2.0,6.0,5.0,21.0
756.0,6.0,2.0,6.0,5.0,21.0
757.0,6.0,2.0,6.0,5.0,21.0
758.0,7.0,2.0,6.0,5.0,21.0
759.0,7.0,2.0,6.0,5.0,21.0
760.0,7.0,2.0,6.0,5.0,21.0
761.0,7.0,2.0,6.0,5.0,21.0
762.0,7.0,2.0,5.0,5.0,21.0
763.0,7.0,2.0,5.0,5.0,21.0
764.0,7.0,2.0,5.0,5.0,21.0
765.0,7.0,2.0,5.0,5.0,21.0
766.0,6.0,2.0,5.0,5.0,21.0
767.0,6.0,2.0,5.0,5.0,21.0
768.0,6.0,2.0,5.0,5.0,22.0
769.0,6.0,2.0,5.0,5.0,22.0
770.0,6.0,2.0,5.0,5.0,22.0
771.0,6.0,2.0,5.0,5.0,22.0
772.0,6.0,2.0,5.0,5.0,22.0
773.0,6.0,2.0,5.0,5.0,22.0
774.0,6.0,2.0,5.0,5.0,22.0
775.0,6.0,2.0,5.0,5.0,22.0
776.0,6.0,2.0,5.0,5.0,22.0
777.0,6.0,2.0,5.0,5.0,22.0
778.0,6.0,2.0,5.0,5.0,22.0
779.0,6.0,2.0,5.0,5.0,22.0
780.0,6.0,2.0,5.0,5.0,22.0
781.0,6.0,2.0,5.0,5.0,22.0
782.0,6.0,2.0,5.0,5.0,22.0
783.0,6.0,2.0,5.0,5.0,22.0
784.0,6.0,2.0,5.0,5.0,22.0
785.0,6.0,2.0,5.0,5.0,22.0
786.0,6.0,2.0,5.0,5.0,22.0
787.0,6.0,2.0,5.0,5.0,22.0
788.0,6.0,2.0,5.0,5.0,22.0
789.0,6.0,2.0,5.0,5.0,22.0
790.0,6.0,2.0,5.0,5.0,22.0
791.0,6.0,2.0,5.0,5.0,23.0
792.0,6.0,2.0,5.0,5.0,23.0
793.0,6.0,2.0,6.0,5.0,24.0
794.0,6.0,2.0,6.0,5.0,24.0
795.0,6.0,2.0,6.0,5.0,25.0
796.0,6.0,2.0,6.0,5.0,25.0
797.0,6.0,2.0,6.0,5.0,25.0
798.0,6.0,2.0,6.0,5.0,25.0
799.0,6.0,2.0,6.0,5.0,25.0
800.0,6.0,2.0,6.0,5.0,25.0
801.0,6.0,2.0,6.0,5.0,26.0
802.0,6.0,2.0,6.0,5.0,26.0
803.0,6.0,2.0,6.0,5.0,27.0
804.0,6.0,2.0,6.0,5.0,27.0
805.0,6.0,2.0,6.0,5.0,27.0
806.0,6.0,2.0,5.0,5.0,27.0
807.0,6.0,2.0,5.0,5.0,27.0
808.0,6.0,2.0,5.0,5.0,27.0
809.0,6.0,2.0,5.0,5.0,27.0
810.0,6.0,2.0,5.0,5.0,27.0
811.0,6.0,2.0,5.0,5.0,27.0
812.0,6.0,2.0,5.0,5.0,27.0
813.0,6.0,2.0,5.0,5.0,27.0
814.0,6.0,2.0,5.0,5.0,27.0
815.0,6.0,2.0,5.0,5.0,27.0
816.0,6.0,2.0,5.0,5.0,28.0
817.0,6.0,2.0,5.0,5.0,28.0
818.0,6.0,2.0,5.0,5.0,28.0
819.0,6.0,2.0,5.0,5.0,28.0
820.0,6.0,2.0,5.0,5.0,28.0
821.0,6.0,2.0,5.0,5.0,28.0
822.0,6.0,2.0,5.0,5.0,28.0
823.0,6.0,1.0,5.0,5.0,28.0
824.0,6.0,1.0,5.0,5.0,29.0
825.0,6.0,1.0,5.0,5.0,30.0
826.0,6.0,1.0,5.0,5.0,30.0
827.0,6.0,1.0,5.0,5.0,30.0
828.0,6.0,1.0,5.0,5.0,30.0
829.0,6.0,1.0,5.0,5.0,30.0
830.0,6.0,1.0,5.0,5.0,30.0
831.0,6.0,1.0,5.0,5.0,30.0
832.0,6.0,1.0,5.0,5.0,30.0
833.0,6.0,1.0,5.0,5.0,30.0
834.0,7.0,1.0,5.0,5.0,31.0
835.0,7.0,1.0,5.0,5.0,31.0
836.0,7.0,1.0,5.0,5.0,31.0
837.0,7.0,1.0,5.0,5.0,31.0
838.0,7.0,1.0,5.0,5.0,32.0
839.0,7.0,1.0,5.0,5.0,32.0
840.0,7.0,1.0,5.0,5.0,32.0
841.0,7.0,1.0,5.0,5.0,32.0
842.0,7.0,1.0,5.0,5.0,31.0
843.0,7.0,1.0,5.0,5.0,31.0
844.0,7.0,0.0,5.0,5.0,31.0
845.0,7.0,0.0,5.0,5.0,31.0
846.0,7.0,0.0,5.0,5.0,30.0
847.0,7.0,0.0,5.0,5.0,31.0
848.0,7.0,0.0,5.0,5.0,32.0
849.0,7.0,0.0,5.0,5.0,32.0
850.0,7.0,0.0,5.0,5.0,33.0
851.0,7.0,0.0,5.0,5.0,33.0
852.0,7.0,0.0,5.0,5.0,33.0
853.0,7.0,0.0,5.0,5.0,33.0
854.0,7.0,0.0,5.0,5.0,33.0
855.0,7.0,0.0,5.0,5.0,33.0
856.0,7.0,0.0,5.0,5.0,33.0
857.0,7.0,0.0,5.0,5.0,33.0
858.0,7.0,0.0,5.0,5.0,33.0
859.0,7.0,0.0,5.0,5.0,33.0
860.0,7.0,0.0,5.0,6.0,33.0
861.0,7.0,0.0,5.0,6.0,33.0
862.0,7.0,0.0,5.0,6.0,33.0
863.0,7.0,0.0,5.0,6.0,33.0
864.0,7.0,0.0,5.0,6.0,32.0
865.0,7.0,0.0,5.0,6.0,32.0
866.0,7.0,0.0,5.0,6.0,32.0
867.0,7.0,0.0,5.0,6.0,32.0
868.0,7.0,0.0,5.0,6.0,32.0
869.0,7.0,0.0,5.0,6.0,32.0
870.0,7.0,0.0,5.0,6.0,32.0
871.0,7.0,0.0,5.0,6.0,32.0
872.0,7.0,0.0,5.0,6.0,32.0
873.0,7.0,0.0,5.0,6.0,32.0
874.0,7.0,0.0,5.0,6.0,32.0
875.0,7.0,0.0,5.0,6.0,32.0
876.0,7.0,0.0,5.0,6.0,31.0
877.0,7.0,0.0,5.0,6.0,31.0
878.0,7.0,0.0,5.0,6.0,30.0
879.0,7.0,0.0,5.0,6.0,31.0
880.0,7.0,0.0,5.0,6.0,31.0
881.0,7.0,0.0,5.0,6.0,31.0
882.0,7.0,0.0,5.0,6.0,30.0
883.0,7.0,0.0,5.0,6.0,30.0
884.0,7.0,0.0,5.0,6.0,30.0
885.0,7.0,0.0,5.0,6.0,30.0
886.0,7.0,0.0,5.0,6.0,30.0
887.0,7.0,0.0,5.0,6.0,30.0
888.0,7.0,0.0,5.0,6.0,30.0
889.0,7.0,0.0,5.0,6.0,30.0
890.0,7.0,0.0,5.0,6.0,30.0
891.0,7.0,0.0,5.0,6.0,29.0
892.0,7.0,0.0,5.0,6.0,29.0
893.0,7.0,0.0,5.0,6.0,29.0
894.0,7.0,0.0,5.0,6.0,29.0
895.0,7.0,0.0,5.0,6.0,29.0
896.0,7.0,0.0,5.0,6.0,29.0
897.0,7.0,0.0,5.0,6.0,29.0
898.0,7.0,0.0,5.0,6.0,29.0
899.0,7.0,0.0,5.0,6.0,29.0
900.0,7.0,0.0,5.0,6.0,28.0
901.0,7.0,0.0,5.0,6.0,28.0
902.0,7.0,0.0,5.0,6.0,27.0
903.0,7.0,0.0,5.0,6.0,27.0
904.0,7.0,0.0,5.0,6.0,27.0
905.0,7.0,0.0,5.0,6.0,27.0
906.0,7.0,0.0,5.0,6.0,27.0
907.0,7.0,1.0,5.0,6.0,27.0
908.0,7.0,1.0,5.0,6.0,26.0
909.0,7.0,1.0,5.0,6.0,26.0
910.0,7.0,1.0,5.0,6.0,26.0
911.0,7.0,1.0,5.0,6.0,26.0
912.0,7.0,1.0,5.0,6.0,26.0
913.0,7.0,1.0,5.0,6.0,26.0
914.0,7.0,1.0,5.0,6.0,24.0
915.0,7.0,1.0,5.0,6.0,23.0
916.0,7.0,1.0,5.0,6.0,23.0
917.0,7.0,1.0,5.0,6.0,23.0
918.0,7.0,1.0,5.0,6.0,23.0
919.0,7.0,1.0,5.0,6.0,23.0
920.0,7.0,1.0,5.0,6.0,23.0
921.0,7.0,1.0,5.0,6.0,23.0
922.0,7.0,1.0,5.0,6.0,23.0
923.0,7.0,1.0,5.0,6.0,22.0
924.0,7.0,1.0,5.0,6.0,23.0
925.0,7.0,1.0,5.0,6.0,23.0
926.0,7.0,1.0,5.0,6.0,23.0
927.0,7.0,1.0,5.0,6.0,23.0
928.0,7.0,1.0,5.0,6.0,23.0
929.0,7.0,1.0,5.0,6.0,23.0
930.0,7.0,1.0,5.0,6.0,23.0
931.0,7.0,1.0,5.0,6.0,22.0
932.0,7.0,1.0,5.0,6.0,21.0
933.0,7.0,1.0,5.0,6.0,22.0
934.0,7.0,1.0,5.0,6.0,22.0
935.0,7.0,1.0,5.0,6.0,22.0
936.0,7.0,1.0,5.0,6.0,22.0
937.0,7.0,1.0,5.0,6.0,22.0
938.0,7.0,1.0,5.0,6.0,22.0
939.0,6.0,1.0,5.0,6.0,22.0
940.0,6.0,1.0,5.0,6.0,22.0
941.0,6.0,1.0,5.0,6.0,22.0
942.0,6.0,1.0,5.0,6.0,22.0
943.0,5.0,1.0,5.0,6.0,20.0
944.0,5.0,1.0,5.0,6.0,20.0
945.0,5.0,1.0,5.0,6.0,20.0
946.0,5.0,1.0,5.0,6.0,20.0
947.0,5.0,1.0,5.0,6.0,19.0
948.0,5.0,1.0,5.0,6.0,19.0
949.0,5.0,1.0,5.0,6.0,19.0
950.0,4.0,1.0,5.0,6.0,19.0
951.0,3.0,1.0,5.0,6.0,19.0
952.0,2.0,1.0,5.0,6.0,19.0
953.0,2.0,1.0,5.0,6.0,19.0
954.0,2.0,1.0,5.0,6.0,19.0
955.0,2.0,1.0,5.0,6.0,19.0
956.0,2.0,1.0,5.0,6.0,19.0
957.0,2.0,1.0,5.0,6.0,19.0
958.0,2.0,1.0,5.0,6.0,19.0
959.0,2.0,1.0,5.0,6.0,19.0
960.0,2.0,1.0,5.0,6.0,19.0
961.0,2.0,1.0,5.0,6.0,19.0
962.0,2.0,1.0,5.0,6.0,19.0
963.0,2.0,1.0,5.0,6.0,20.0
964.0,3.0,1.0,5.0,6.0,20.0
965.0,3.0,1.0,5.0,5.0,20.0
966.0,3.0,1.0,5.0,5.0,20.0
967.0,3.0,1.0,4.0,5.0,20.0
968.0,3.0,1.0,4.0,5.0,20.0
969.0,3.0,1.0,4.0,5.0,19.0
970.0,3.0,1.0,4.0,5.0,19.0
971.0,3.0,1.0,4.0,5.0,19.0
972.0,3.0,1.0,4.0,5.0,19.0
973.0,3.0,1.0,4.0,5.0,19.0
974.0,3.0,1.0,4.0,5.0,19.0
975.0,3.0,1.0,4.0,5.0,19.0
976.0,3.0,1.0,4.0,5.0,19.0
977.0,3.0,1.0,4.0,5.0,19.0
978.0,3.0,1.0,4.0,5.0,19.0
979.0,3.0,1.0,4.0,5.0,20.0
980.0,3.0,1.0,4.0,5.0,20.0
981.0,3.0,1.0,3.0,5.0,20.0
982.0,3.0,1.0,3.0,5.0,20.0
983.0,3.0,1.0,2.0,5.0,19.0
984.0,3.0,1.0,2.0,5.0,19.0
985.0,3.0,1.0,2.0,5.0,18.0
986.0,3.0,1.0,2.0,5.0,18.0
987.0,3.0,1.0,2.0,5.0,16.0
988.0,3.0,1.0,2.0,5.0,16.0
989.0,3.0,1.0,2.0,5.0,16.0
990.0,3.0,1.0,2.0,5.0,16.0
991.0,3.0,1.0,2.0,5.0,16.0
992.0,3.0,1.0,2.0,6.0,16.0
993.0,3.0,1.0,2.0,6.0,16.0
994.0,3.0,2.0,2.0,6.0,16.0
995.0,3.0,2.0,2.0,6.0,16.0
996.0,3.0,2.0,2.0,6.0,16.0
997.0,3.0,2.0,2.0,6.0,16.0
998.0,3.0,2.0,2.0,6.0,16.0
999.0,3.0,2.0,2.0,6.0,16.0
1000.0,3.0,2.0,2.0,6.0,17.0
1001.0,3.0,2.0,2.0,6.0,17.0
1002.0,3.0,2.0,2.0,6.0,17.0
1003.0,3.0,2.0,2.0,6.0,16.0
1004.0,3.0,2.0,2.0,6.0,16.0
1005.0,3.0,2.0,2.0,6.0,16.0
1006.0,3.0,2.0,2.0,6.0,15.0
1007.0,3.0,2.0,2.0,6.0,15.0
1008.0,3.0,2.0,2.0,6.0,15.0
1009.0,3.0,2.0,2.0,6.0,15.0
1010.0,3.0,2.0,2.0,6.0,15.0
1011.0,3.0,2.0,2.0,6.0,15.0
1012.0,3.0,2.0,2.0,6.0,15.0
1013.0,3.0,2.0,2.0,6.0,15.0
1014.0,3.0,2.0,2.0,6.0,16.0
1015.0,3.0,2.0,2.0,6.0,16.0
1016.0,3.0,2.0,2.0,6.0,16.0
1017.0,3.0,2.0,3.0,6.0,16.0
1018.0,3.0,2.0,3.0,6.0,16.0
1019.0,3.0,2.0,3.0,6.0,16.0
1020.0,3.0,2.0,3.0,6.0,16.0
1021.0,3.0,2.0,3.0,6.0,16.0
1022.0,3.0,2.0,3.0,6.0,16.0
1023.0,3.0,2.0,3.0,6.0,16.0
1024.0,3.0,2.0,3.0,6.0,16.0
1025.0,3.0,2.0,3.0,6.0,16.0
1026.0,3.0,2.0,3.0,6.0,16.0
1027.0,3.0,2.0,3.0,6.0,16.0
1028.0,3.0,2.0,3.0,6.0,16.0
1029.0,3.0,2.0,4.0,6.0,16.0
1030.0,3.0,2.0,4.0,6.0,16.0
1031.0,3.0,2.0,4.0,6.0,16.0
1032.0,3.0,2.0,4.0,6.0,16.0
1033.0,3.0,2.0,4.0,6.0,16.0
1034.0,3.0,2.0,4.0,6.0,16.0
1035.0,3.0,2.0,4.0,6.0,16.0
1036.0,3.0,2.0,4.0,6.0,17.0
1037.0,3.0,2.0,4.0,6.0,17.0
1038.0,3.0,2.0,4.0,6.0,17.0
1039.0,3.0,2.0,4.0,6.0,18.0
1040.0,3.0,2.0,4.0,6.0,19.0
1041.0,3.0,2.0,4.0,6.0,19.0
1042.0,3.0,2.0,4.0,6.0,19.0
1043.0,3.0,2.0,3.0,6.0,19.0
1044.0,3.0,2.0,3.0,6.0,19.0
1045.0,4.0,2.0,3.0,6.0,19.0
1046.0,4.0,2.0,3.0,6.0,19.0
1047.0,4.0,2.0,3.0,6.0,18.0
1048.0,4.0,2.0,3.0,6.0,18.0
1049.0,4.0,2.0,3.0,6.0,18.0
1050.0,4.0,2.0,3.0,5.0,19.0
1051.0,4.0,2.0,3.0,5.0,19.0
1052.0,4.0,2.0,3.0,5.0,19.0
1053.0,5.0,2.0,3.0,5.0,20.0
1054.0,5.0,2.0,3.0,5.0,21.0
1055.0,5.0,2.0,3.0,5.0,22.0
1056.0,5.0,2.0,3.0,5.0,22.0
1057.0,5.0,2.0,3.0,5.0,21.0
1058.0,5.0,2.0,3.0,5.0,21.0
1059.0,5.0,2.0,3.0,5.0,21.0
1060.0,6.0,2.0,3.0,5.0,21.0
1061.0,6.0,2.0,3.0,5.0,19.0
1062.0,6.0,2.0,3.0,5.0,19.0
1063.0,6.0,2.0,3.0,5.0,19.0
1064.0,6.0,2.0,3.0,5.0,19.0
1065.0,6.0,2.0,3.0,5.0,20.0
1066.0,6.0,2.0,3.0,5.0,19.0
1067.0,6.0,2.0,3.0,5.0,19.0
1068.0,6.0,2.0,3.0,5.0,19.0
1069.0,6.0,2.0,3.0,5.0,19.0
1070.0,6.0,2.0,3.0,5.0,20.0
1071.0,6.0,3.0,3.0,5.0,20.0
1072.0,6.0,3.0,3.0,5.0,20.0
1073.0,6.0,3.0,3.0,5.0,20.0
1074.0,6.0,3.0,3.0,5.0,20.0
1075.0,6.0,3.0,3.0,5.0,20.0
1076.0,6.0,3.0,3.0,5.0,20.0
1077.0,6.0,3.0,3.0,5.0,19.0
1078.0,6.0,3.0,3.0,5.0,19.0
1079.0,6.0,3.0,3.0,5.0,19.0
1080.0,6.0,3.0,3.0,5.0,20.0
1081.0,6.0,3.0,3.0,5.0,21.0
1082.0,6.0,3.0,3.0,5.0,21.0
1083.0,6.0,3.0,3.0,5.0,22.0
1084.0,6.0,3.0,3.0,5.0,22.0
1085.0,6.0,3.0,3.0,5.0,22.0
1086.0,6.0,3.0,3.0,5.0,21.0
1087.0,6.0,3.0,3.0,5.0,21.0
1088.0,6.0,3.0,3.0,5.0,20.0
1089.0,6.0,3.0,3.0,5.0,20.0
1090.0,6.0,3.0,3.0,5.0,20.0
1091.0,6.0,3.0,3.0,5.0,19.0
1092.0,6.0,3.0,3.0,5.0,19.0
1093.0,6.0,3.0,3.0,5.0,20.0
1094.0,6.0,3.0,3.0,5.0,20.0
1095.0,6.0,3.0,3.0,5.0,20.0
1096.0,6.0,3.0,3.0,5.0,20.0
1097.0,6.0,3.0,3.0,4.0,20.0
1098.0,6.0,4.0,3.0,4.0,21.0
1099.0,6.0,4.0,3.0,4.0,21.0
1100.0,6.0,4.0,3.0,4.0,21.0
1101.0,6.0,4.0,3.0,4.0,21.0
1102.0,6.0,4.0,3.0,4.0,20.0
1103.0,6.0,4.0,3.0,4.0,20.0
1104.0,6.0,4.0,3.0,4.0,20.0
1105.0,6.0,4.0,3.0,4.0,20.0
1106.0,6.0,4.0,3.0,4.0,20.0
1107.0,6.0,4.0,3.0,4.0,19.0
1108.0,6.0,4.0,3.0,3.0,19.0
1109.0,6.0,4.0,3.0,3.0,19.0
1110.0,6.0,4.0,3.0,3.0,19.0
1111.0,6.0,4.0,3.0,2.0,19.0
1112.0,6.0,4.0,3.0,2.0,19.0
1113.0,6.0,4.0,3.0,2.0,19.0
1114.0,6.0,4.0,3.0,2.0,19.0
1115.0,6.0,4.0,3.0,2.0,18.0
1116.0,6.0,4.0,3.0,2.0,18.0
1117.0,6.0,4.0,3.0,2.0,18.0
1118.0,6.0,4.0,3.0,2.0,18.0
1119.0,6.0,4.0,3.0,2.0,18.0
1120.0,6.0,4.0,3.0,2.0,18.0
1121.0,6.0,3.0,3.0,2.0,18.0
1122.0,6.0,3.0,2.0,2.0,18.0
1123.0,6.0,3.0,2.0,2.0,18.0
1124.0,6.0,3.0,2.0,2.0,18.0
1125.0,6.0,3.0,2.0,2.0,18.0
1126.0,6.0,3.0,2.0,2.0,18.0
1127.0,6.0,3.0,2.0,2.0,18.0
1128.0,6.0,3.0,2.0,2.0,18.0
1129.0,6.0,3.0,2.0,2.0,17.0
1130.0,6.0,3.0,2.0,2.0,18.0
1131.0,5.0,3.0,2.0,2.0,17.0
1132.0,5.0,3.0,2.0,2.0,16.0
1133.0,5.0,3.0,2.0,2.0,15.0
1134.0,5.0,3.0,2.0,2.0,15.0
